,domain,dt_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
676,rootjl.com,20190411,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,kaola100.com,20190411,0,0,0,0,0,0,0,0,0,5,1,0,0,0,34,41,25,3,3,5,5,3,7,1
678,ichaichuan.com,20190411,1,0,1,0,0,0,0,0,5,4,1,0,0,1,2,1,1,0,1,3,2,1,2,0
679,035x.com,20190411,4,2,0,0,1,0,0,0,3,4,5,0,0,2,3,5,0,2,0,0,1,0,1,2
680,win8.net,20190411,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,9,0,0,0,0,0,0
681,66vod.net,20190411,0,0,0,0,0,0,0,2,6,4,3,2,3,0,2,5,0,3,11,0,47,1,0,1
682,teens-pusses.ru,20190411,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,91leku.com,20190411,23,83,3,0,0,0,0,3,0,2,4,0,4,5,0,0,3,1,3,2,0,0,12,52
684,runclickrun.com,20190411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
685,cr173.com,20190411,8,0,0,12,0,0,0,1,5,7,0,8,8,2,13,1,3,0,9,1,17,0,21,1
686,3ds.com,20190411,0,0,0,0,0,0,1,0,0,2,4,3,0,1,1,0,1,1,6,2,4,1,4,4
687,meiriyixue.cn,20190411,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
688,5idzc.com,20190411,1,1,1,6,3,2,1,4,3,1,0,2,0,2,1,0,0,4,0,2,0,1,3,6
689,ipify.org,20190411,2,1,0,0,3,0,2,0,0,6,1,0,0,0,32,5,0,1,1,1,1,3,0,4
690,advancemactools.com,20190411,1,1,2,1,1,1,1,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1,0,0
691,ufileos.com,20190411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
692,orsoon.com,20190411,0,2,0,0,0,0,0,0,123,3,0,1,2,0,39,140,27,8,0,277,1,8,119,20
693,0311bj.cn,20190411,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,anquanxia.com,20190411,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1
695,lightonus.com,20190411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
696,qingclass.cc,20190411,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
697,hopto.org,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
698,torrent-download.to,20190411,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
699,publicbits.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
700,baijia78.com,20190411,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
701,shanhu99.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
702,lofter.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
703,haotukankan.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
704,xuanwu88.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
705,acgvideo.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0
706,123juzi.net,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
707,yximgs.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0
708,elecfans.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
709,maihehd.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
710,ytjdl.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
711,qhcdn.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
712,chickenkiller.com,20190411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
713,jxnews.com.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
714,ywtx.cc,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,7,12
715,myaora.net,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
716,wasu.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
717,yxad.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
718,dl1234.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
719,99shiji.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
720,qswzayy.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,2,0
721,jj.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
722,uestc.edu.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
723,ghost580.net,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
724,liangchan.net,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,11,17,0,0
725,webcindario.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6
726,acgtracker.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727,mininova.org,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728,bittor.pw,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
729,doko.moe,20190411,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
730,bidcenter.com.cn,20190411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
731,ko.cn,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
732,maxthonimg.com,20190411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733,heimi001.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
734,xiaoxintoutiao.com,20190411,0,0,0,0,0,0,0,3,1,5,9,0,0,0,3,4,0,0,0,0,0,1,4,0
735,daum.net,20190411,1,2,0,0,0,0,0,0,1,0,0,1,0,3,2,0,0,2,1,0,5,11,2,3
736,glzip.cn,20190411,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,3,2,1
737,zhouyi.cc,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
738,16pic.com,20190411,1,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,1,0,2,0,0,2,1
739,51ckm.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
740,yanfabu.com,20190411,26,0,0,0,0,0,0,0,0,0,16,0,0,0,0,27,0,2,0,0,23,22,0,2
741,biquge.info,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
742,51edu.com,20190411,0,1,2,0,0,0,0,0,0,2,4,7,0,0,0,2,0,0,0,0,2,0,0,10
743,anyisheng.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
744,acentsd.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
745,ezwebtest.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
746,lvsetxt.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
747,atw.hu,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
748,monocul.us,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
749,dler.org,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
750,wyjsq.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
751,126.am,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
752,jekyllrb.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753,happy-host.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,13,16,20,20
754,heinote.com,20190411,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0
755,lyzbyx.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,23,25,22,30
756,port443.xyz,20190411,5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,5
757,bookfi.net,20190411,0,0,0,0,0,1,0,0,0,0,0,0,0,6,12,11,0,2,0,18,0,0,0,12
758,yunshenjia.com,20190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
759,12301.cc,20190411,0,0,0,0,0,0,0,0,0,6,0,0,0,8,5,0,2,0,4,19,0,0,0,29
760,szprize.cn,20190411,0,0,1,0,2,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
761,fxxz.com,20190411,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,cba.pl,20190411,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
763,ylyk.com,20190411,0,0,0,0,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
764,voicefive.com,20190411,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,msftconnecttest.com,20190412,0,0,0,0,0,0,0,2,6886,7609,3011,4363,7561,5393,5180,5130,5446,7126,7968,7570,6162,7703,7237,4821
766,internetwarriors.net,20190412,0,0,0,0,0,0,0,0,233,215,97,180,281,431,273,233,305,278,431,753,706,565,388,357
767,sdbeta.com,20190412,0,0,0,0,0,0,0,0,0,14,16,0,0,3,0,0,1,0,20,0,0,0,0,0
768,gllmh.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,0,0,0,0,0,0,0,0
769,acgvideo.com,20190412,0,0,0,0,0,0,0,2,2746,3199,1681,2073,4984,4909,2475,2345,2428,3138,4413,4309,3421,3989,5281,6435
770,xuanwu88.com,20190412,0,0,0,0,0,0,0,0,1727,1137,498,598,1102,1122,1307,1250,1265,1141,1315,1464,1304,1337,1453,1291
771,shanhu99.com,20190412,0,0,0,0,0,0,0,1,1879,1752,860,1033,1144,1091,1088,1137,1277,1211,1278,1329,1089,866,851,717
772,yximgs.com,20190412,0,0,0,0,0,0,0,2,4441,3275,2032,3178,4897,5938,3227,3620,4406,3551,5074,5779,5981,7101,9053,7315
773,lofter.com,20190412,0,0,0,0,0,0,0,0,870,933,363,476,943,826,531,553,768,664,779,995,661,1079,1296,1438
774,fastapi.net,20190412,0,0,0,0,0,0,0,0,84,84,42,36,83,77,75,93,108,67,78,130,63,78,58,34
775,aliyuncs.com,20190412,0,0,0,0,0,0,0,3,7934,7845,3508,4322,5954,6655,4690,5497,6107,7498,5380,6787,7193,8395,7946,8668
776,ali213.net,20190412,0,0,0,0,0,0,0,0,930,1059,279,486,544,1147,840,1197,2069,1288,2011,877,1409,1572,955,1212
777,opentracker.xyz,20190412,0,0,0,0,0,0,0,0,375,306,237,200,331,583,413,388,477,572,699,1020,1084,1188,1071,576
778,maihehd.com,20190412,0,0,0,0,0,0,0,0,261,401,200,229,265,411,352,193,165,310,259,408,329,290,304,344
779,yunfancdn.com,20190412,0,0,0,0,0,0,0,1,422,271,130,168,359,441,374,342,287,314,315,488,625,1204,1031,743
780,qcloudcdn.com,20190412,0,0,0,0,0,0,0,0,1205,571,260,253,402,206,562,760,496,341,514,412,301,645,303,248
781,zmeng123.com,20190412,0,0,0,0,0,0,0,0,87,86,32,56,112,139,57,50,43,24,2,1,0,179,24,16
782,haotukankan.com,20190412,0,0,0,0,0,0,0,1,412,377,189,302,395,292,274,277,311,243,192,149,104,133,177,187
783,dl1234.com,20190412,0,0,0,0,0,0,0,0,122,128,53,90,121,197,162,246,268,309,254,298,197,183,224,189
784,tujingdy.com,20190412,0,0,0,0,0,0,0,1,1022,756,335,410,274,172,423,363,370,410,355,537,447,300,0,0
785,6m5m.com,20190412,0,0,0,0,0,0,0,0,0,17,0,0,26,0,0,4,0,0,0,0,0,0,0,0
786,rutracker.cc,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
787,kickasstracker.com,20190412,0,0,0,0,0,0,0,0,77,75,17,24,51,62,72,83,102,116,82,63,51,85,98,55
788,legu.cc,20190412,0,0,0,0,0,0,0,0,8,366,2916,4211,6381,6309,5016,5251,5513,6480,6895,7721,6155,6527,4391,161
789,securestudies.com,20190412,0,0,0,0,0,0,0,0,391,443,283,291,210,315,275,379,817,701,580,428,684,542,761,525
790,xmcdn.com,20190412,0,0,0,0,0,0,0,1,6797,4263,1713,2099,4384,5393,2817,2164,2035,1512,1593,2424,2618,2962,3006,5005
791,csze.com,20190412,0,0,0,0,0,0,0,0,651,541,312,368,512,599,492,529,665,709,522,558,445,440,494,445
792,weico.cc,20190412,0,0,0,0,0,0,0,0,577,466,234,440,462,669,344,581,443,494,577,357,412,537,747,707
793,acgtracker.com,20190412,0,0,0,0,0,0,0,1,52,101,54,72,119,325,214,212,287,289,226,289,229,210,176,141
794,7654.com,20190412,0,0,0,0,0,0,0,1,2470,1772,827,807,1119,1924,1438,1714,1110,1532,1208,1280,946,969,930,596
795,rising.com.cn,20190412,0,0,0,0,0,0,0,0,1602,1097,438,452,818,956,1177,764,911,726,748,749,623,610,595,778
796,wandoujia.com,20190412,0,0,0,0,0,0,0,0,161,112,62,58,138,135,129,76,100,97,150,111,96,80,58,54
797,hpplay.cn,20190412,0,0,0,0,0,0,0,0,451,333,172,237,431,468,369,417,313,519,546,705,535,701,990,817
798,trackerlist.xyz,20190412,0,0,0,0,0,0,0,0,493,400,252,230,362,656,439,537,579,648,722,974,882,977,961,425
799,beijing-time.org,20190412,0,0,0,0,0,0,0,3,715,488,165,275,463,271,257,296,261,329,366,336,246,358,396,379
800,elecfans.com,20190412,0,0,0,0,0,0,0,0,1432,1921,817,669,646,576,1267,1269,1913,1022,878,2199,2000,1465,1198,1321
801,go2yd.com,20190412,0,0,0,0,0,0,0,6,4653,4072,1998,3465,5148,5381,4549,4022,4417,4182,4262,4676,3005,3614,3997,4520
802,liangchan.net,20190412,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,14,0,8,0,0
803,dfshurufa.com,20190412,0,0,0,0,0,0,0,0,321,281,74,64,190,239,175,136,100,90,91,70,63,52,60,67
804,camoe.cn,20190412,0,0,0,0,0,0,0,0,379,335,200,255,413,612,410,431,543,576,613,966,700,547,458,431
805,iyouxia.com,20190412,0,0,0,0,0,0,0,0,57,103,39,40,81,129,85,90,59,79,66,147,173,285,343,313
806,yunshenjia.com,20190412,0,0,0,0,0,0,0,0,128,82,26,61,101,91,84,60,68,102,80,98,99,112,88,103
807,bt.co,20190412,0,0,0,0,0,0,0,0,227,361,104,194,311,188,212,194,247,280,291,273,254,276,273,178
808,yx-g.com,20190412,0,0,0,0,0,0,0,8,205,38,12,4,203,1706,532,620,817,704,573,841,236,250,57,36
809,i4.cn,20190412,0,0,0,0,0,0,0,0,89,92,267,144,313,66,162,36,324,109,249,65,45,174,208,127
810,uestc.edu.cn,20190412,0,0,0,0,0,0,0,0,358,288,117,194,299,283,253,171,164,218,256,333,274,330,289,264
811,iclick.com.cn,20190412,0,0,0,0,0,0,0,0,52,52,13,37,83,65,48,40,37,90,76,65,35,90,88,68
812,yiwanzhushou.com,20190412,0,0,0,0,0,0,0,0,130,115,45,41,56,82,61,59,83,74,55,53,51,31,27,32
813,pandownload.com,20190412,0,0,0,0,0,0,0,0,23,29,20,15,76,23,30,45,23,29,34,48,34,45,24,39
814,ytjdl.com,20190412,0,0,0,0,0,0,0,0,210,141,74,82,111,133,92,95,105,128,139,139,130,140,139,122
815,clouddn.com,20190412,0,0,0,0,0,0,0,0,100,84,68,28,93,92,127,204,164,52,89,120,143,198,170,134
816,yx-s.com,20190412,0,0,0,0,0,0,0,0,410,118,19,55,112,65,141,120,60,55,149,39,72,156,169,41
817,51.la,20190412,0,0,0,0,0,0,0,0,251,317,116,248,267,272,268,291,261,185,258,212,283,129,138,286
818,dothome.co.kr,20190412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
819,ghost580.net,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,9,0
820,bangwo8.net,20190412,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
821,ohsoft.net,20190412,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,1,4,0,0,0
822,cctianhong.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
823,istole.it,20190412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
824,zbjimg.com,20190412,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
825,ylyk.com,20190412,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
826,198174.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1
827,5ibrz.com,20190412,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0
828,ad-lionmobi.com,20190412,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,hanvon.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
830,jiamarket.com,20190412,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
831,bluefrog.pw,20190412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
832,yn.gov.cn,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
833,manhuagui.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
834,exacttarget.com,20190412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,jwhss.com,20190412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,doko.moe,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
837,publicbits.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
838,guitarworld.com.cn,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
839,parkingcrew.net,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
840,91danji.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
841,xiazaicc.com,20190413,32,6,29,0,6,29,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,adbyby.com,20190413,3,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,zampdsp.com,20190413,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,xbbav.cc,20190413,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,pc6.com,20190413,1,32,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,ccleaner.com,20190413,1,7,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,ifengcdn.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
848,icanhazip.com,20190413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,aralego.com,20190413,0,3,12,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,3wk.cc,20190413,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,liqucn.com,20190413,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,lwtxt.cc,20190413,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,twcczhu.com,20190413,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,7dsw.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
855,jianbaimei.com,20190413,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,lvsetxt.com,20190412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
857,jxcad.com.cn,20190413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,xyimg.net,20190413,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,proxdevcool.com,20190413,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,hyz86.com,20190411,6,27,0,1,0,0,2,0,0,1,2,0,1,1,5,8,2,2,0,3,1,27,40,2
861,jdhyjf.com,20190411,0,0,0,0,0,0,0,0,0,1,0,1,0,12,8,1,6,1,0,0,8,19,15,9
862,webcompanion.com,20190411,0,0,0,1,0,0,0,0,5,3,2,0,0,2,2,1,0,0,2,0,0,0,0,0
863,xyimg.net,20190411,0,0,0,0,0,0,0,0,1,796,2310,4,2301,754,390,171,3,1,0,1,1,0,6,0
864,jianbaimei.com,20190411,3,4,56,26,0,0,0,0,0,1,0,1,0,0,8,6,11,2,1,1,2,7,9,0
865,gezila.com,20190411,32,2,0,0,0,0,0,0,0,0,5,3,0,0,8,17,0,10,12,10,0,0,10,17
866,kaopu001.com,20190411,26,0,0,0,0,0,0,0,0,1,12,0,31,29,0,59,0,1,58,13,0,58,0,0
867,newasp.net,20190411,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,24,4,10,8,53,1,14,2
868,myaora.net,20190411,0,0,0,0,0,3,0,6,1,2,17,4,10,0,25,18,3,0,3,0,0,0,3,27
869,geilicdn.com,20190411,0,0,0,44,0,0,0,0,0,0,1,0,0,1,15,12,0,0,0,11,5,0,0,0
870,xitongzhijia.net,20190411,1,0,0,0,0,0,0,0,85,0,0,7,1,0,0,8,0,0,6,1,17,2,27,1
871,tiepishihu.com,20190411,0,3,3,58,0,0,0,0,0,0,0,0,11,2,15,6,14,0,0,3,0,0,0,0
872,weico.cc,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
873,camoe.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
874,wkanx.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
875,yx-g.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
876,internetwarriors.net,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
877,xiazaicc.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
878,02wq.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
879,91leku.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
880,hpplay.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
881,trackerlist.xyz,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
882,securestudies.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
883,kaola100.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
884,51.la,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
885,tv002.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
886,kickasstracker.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
887,beijing-time.org,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
888,yadro.ru,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
889,pdf00.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
890,dfshurufa.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
891,rising.com.cn,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
892,bt.co,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
893,domobcdn.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
894,csze.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
895,25pp.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
896,qcloudcdn.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
897,poletracker.org,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
898,hyz86.com,20180411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
